Iter,normal,RAND,double,dueling
20334,1048.5,0.949901479,1333.470444,
20335,1048.6,0.584719216,1224.015765,
20336,1048.7,0.403965628,1169.889688,
20337,1048.8,0.919587294,1324.676188,
20338,1048.9,0.662858375,1247.757512,
20339,1049,0.625568207,1236.670462,
20340,1049.1,0.748561423,1273.668427,
20341,1049.2,0.943023564,1332.107069,
20342,1049.3,0.264916395,1128.774918,
20343,1049.4,0.546478122,1213.343437,
20344,1049.5,0.310967807,1142.790342,
20345,1049.6,0.851656057,1305.096817,
20346,1049.7,0.82706968,1297.820904,
20347,1049.8,0.388484433,1166.34533,
20348,1049.9,0.658677482,1247.503245,
20349,1050,0.658757248,1247.627174,
20350,1050.1,0.690221842,1257.166553,
20351,1050.2,0.007346616,1052.403985,
20352,1050.3,0.189201915,1107.060575,
20353,1050.4,0.723382974,1267.414892,
20354,1050.5,0.833236069,1300.470821,
20355,1050.6,0.9411295,1332.93885,
20356,1051.6,0.725867579,1269.360274,
20357,1051.7,0.438770699,1183.33121,
20358,1051.8,0.847950974,1306.185292,
20359,1051.9,0.865485055,1311.545516,
20360,1052,0.601994679,1232.598404,
20361,1052.1,0.976127566,1344.93827,
20362,1052.2,0.43447378,1182.542134,
20363,1052.3,0.039471216,1064.141365,
20364,1052.4,0.006971675,1054.491502,
20365,1052.5,0.324724578,1149.917373,
20366,1052.6,0.969606188,1343.481856,
20367,1052.7,0.10235739,1083.407217,
20368,1052.8,0.333854626,1152.956388,
20369,1052.9,0.600185386,1232.955616,
20370,1053,0.623224112,1239.967233,
20371,1053.1,0.02463792,1060.491376,
20372,1053.2,0.462010475,1191.803143,
20373,1053.3,0.643443546,1246.333064,
20374,1053.4,0.050149125,1068.444737,
20375,1053.5,0.762038822,1282.111647,
20376,1053.6,0.634652012,1243.995604,
20377,1053.7,0.883891644,1318.867493,
20378,1053.8,0.650915652,1249.074696,
20379,1053.9,0.105178186,1085.453456,
20380,1054,0.533003694,1213.901108,
20381,1054.1,0.225812443,1121.843733,
20382,1054.2,0.507473177,1206.441953,
20383,1054.3,0.679012168,1258.003651,
20384,1054.4,0.920645188,1330.593557,
20385,1054.5,0.178396826,1108.019048,
20386,1054.6,0.458586156,1192.175847,
20387,1054.7,0.332847618,1154.554285,
20388,1054.8,0.715831727,1269.549518,
20389,1054.9,0.689088208,1261.626462,
20390,1055,0.59738027,1234.214081,
20391,1055.1,0.097418583,1084.325575,
20392,1055.2,0.361733865,1163.72016,
20393,1055.3,0.665168586,1254.850576,
20394,1056.4,0.628416803,1244.925041,
20395,1056.5,0.455863778,1193.259133,
20396,1056.6,0.470854716,1197.856415,
20397,1056.7,0.114251531,1090.975459,
20398,1056.8,0.540272287,1218.881686,
20399,1056.9,0.982696678,1351.709003,
20400,1057,0.995263711,1355.579113,
20401,1057.1,0.836633385,1308.090015,
20402,1057.2,0.706233644,1269.070093,
20403,1057.3,0.202413144,1118.023943,
20404,1057.4,0.783498787,1292.449636,
20405,1057.5,0.759004941,1285.201482,
20406,1057.6,0.235159032,1128.14771,
20407,1057.7,0.167492801,1107.94784,
20408,1057.8,0.595571414,1236.471424,
20409,1057.9,0.250089489,1132.926847,
20410,1058,0.576696125,1231.008837,
20411,1058.1,0.71615153,1272.945459,
20412,1058.2,0.054479285,1074.543786,
20413,1058.3,0.637214057,1249.464217,
20414,1058.4,0.9404617,1340.53851,
20415,1058.5,0.052139779,1074.141934,
20416,1058.6,0.878813662,1322.244099,
20417,1053.6,0.585183967,1229.15519,
20418,1053.7,0.580939448,1227.981834,
20419,1053.8,0.598981451,1233.494435,
20420,1053.9,0.374136332,1166.1409,
20421,1054,0.842435777,1306.730733,
20422,1054.1,0.065859704,1073.857911,
20423,1054.2,0.497605737,1203.481721,
20424,1054.3,0.033688738,1064.406621,
20425,1054.4,0.145425522,1098.027657,
20426,1054.5,0.554331543,1220.799463,
20427,1054.6,0.237225475,1125.767643,
20428,1054.7,0.242227645,1127.368294,
20429,1054.8,0.574703335,1227.211,
20430,1054.9,0.345724803,1158.617441,
20431,1055,0.204406518,1116.321955,
20432,1055.1,0.122672169,1091.901651,
20433,1055.2,0.38548307,1170.844921,
20434,1055.3,0.722826255,1272.147877,
20435,1055.4,0.349656195,1160.296859,
20436,1055.5,0.653099917,1251.429975,
20437,1055.6,0.345923193,1159.376958,
20438,1055.7,0.508255739,1208.176722,
20439,1055.8,0.439899438,1187.769831,
20440,1055.9,0.11478734,1090.336202,
20441,1056,0.812422567,1299.72677,
20442,1056.1,0.465168876,1195.650663,
20443,1056.2,0.785203467,1291.76104,
20444,1056.3,0.400436836,1176.431051,
20445,1056.4,0.905921961,1328.176588,
20446,1056.5,0.87637536,1319.412608,
20447,1056.6,0.085282667,1082.1848,
20448,1056.7,0.956613608,1343.684082,
20449,1056.8,0.371027553,1168.108266,
20450,1056.9,0.022240814,1063.572244,
20451,1057,0.525880121,1214.764036,
20452,1057.1,0.761242911,1285.472873,
20453,1057.2,0.041013224,1069.503967,
20454,1057.3,0.384963932,1172.78918,
20455,1057.4,0.877692656,1320.707797,
20456,1057.5,0.74130759,1279.892277,
20457,1057.6,0.065774205,1077.332261,
20458,1057.7,0.966189569,1347.556871,
20459,1057.8,0.64623351,1251.670053,
20460,1057.9,0.364576426,1167.272928,
20461,1058,0.345520807,1161.656242,
20462,1058.1,0.55267965,1223.903895,
20463,1058.2,0.635461188,1248.838356,
20464,1058.3,0.877006312,1321.401893,
20465,1058.4,0.200067214,1118.420164,
20466,1058.5,0.431182263,1187.854679,
20467,1058.6,0.230067122,1127.620136,
20468,1058.7,0.025445195,1066.333558,
20469,1058.8,0.579140546,1232.542164,
20470,1058.9,0.021832664,1065.449799,
20471,1059,0.024327406,1066.298222,
20472,1059.1,0.35485871,1165.557613,
20473,1059.2,0.92177574,1335.732722,
20474,1059.3,0.336596475,1160.278943,
20475,1059.4,0.893262056,1327.378617,
20476,1059.5,0.958635923,1347.090777,
20477,1059.6,0.086841107,1085.652332,
20478,1060.6,0.796683771,1299.605131,
20479,1060.7,0.968988416,1351.396525,
20480,1060.8,0.540197739,1222.859322,
20481,1060.9,0.116739489,1095.921847,
20482,1061,0.295457448,1149.637234,
20483,1061.1,0.684279386,1266.383816,
20484,1061.2,0.760228038,1289.268411,
20485,1061.3,0.172626773,1113.088032,
20486,1061.4,0.212614936,1125.184481,
20487,1061.5,0.358504627,1169.051388,
20488,1061.6,0.985799793,1357.339938,
20489,1061.7,0.473733024,1203.819907,
20490,1061.8,0.078909195,1085.472759,
20491,1061.9,0.17728758,1115.086274,
20492,1062,0.708199143,1274.459743,
20493,1062.2,0.09770492,1091.511476,
20494,1062.3,0.528154393,1220.746318,
20495,1062.4,0.976372182,1355.311654,
20496,1062.5,0.509849653,1215.454896,
20497,1062.6,0.554741866,1229.02256,
20498,1062.7,0.781534959,1297.160488,
20499,1062.8,0.976212341,1355.663702,
20500,1062.9,0.481557323,1207.367197,
20501,1063,0.095340461,1091.602138,
20502,1063.1,0.192516744,1120.855023,
20503,1063.2,0.302326403,1153.897921,
20504,1063.3,0.361471556,1171.741467,
20505,1063.4,0.265971302,1143.191391,
20506,1063.5,0.366940097,1173.582029,
20507,1063.6,0.721349194,1280.004758,
20508,1063.7,0.363934664,1172.880399,
20509,1063.8,0.085914592,1089.574378,
20510,1063.9,0.462901285,1202.770386,
20511,1064,0.389730104,1180.919031,
20512,1064.1,0.413166497,1188.049949,
20513,1065.1,0.807068028,1307.220408,
20514,1065.2,0.008357951,1067.707385,
20515,1065.3,0.790580461,1302.474138,
20516,1065.4,0.13837045,1106.911135,
20517,1065.5,0.06689979,1085.569937,
20518,1065.6,0.612833202,1249.44996,
20519,1065.7,0.945654213,1349.396264,
20520,1065.8,0.20835991,1128.307973,
20521,1065.9,0.337224947,1167.067484,
20522,1066,0.887319257,1332.195777,
20523,1066.1,0.413295843,1190.088753,
20524,1066.2,0.168859945,1116.857984,
20525,1066.3,0.13001152,1105.303456,
20526,1066.4,0.939280477,1348.184143,
20527,1066.5,0.883394995,1331.518499,
20528,1066.6,0.103110247,1097.533074,
20529,1066.7,0.795612197,1305.383659,
20530,1066.8,0.051029987,1082.108996,
20531,1066.9,0.402855021,1187.756506,
20532,1067,0.695891069,1275.767321,
20533,1067.1,0.014578357,1071.473507,
20534,1067.2,0.912173674,1340.852102,
20535,1067.3,0.250670532,1142.50116,
20536,1067.4,0.689130803,1274.139241,
20537,1067.5,0.393271569,1185.481471,
20538,1067.6,0.327691416,1165.907425,
20539,1067.7,0.204761664,1129.128499,
20540,1067.8,0.865440139,1327.432042,
20541,1067.9,0.724429666,1285.2289,
20542,1068,0.206969008,1130.090702,
20543,1068.1,0.279771709,1152.031513,
20544,1068.2,0.380019302,1182.20579,
20545,1068.3,0.507887961,1220.666388,
20546,1068.4,0.649259282,1263.177784,
20547,1068.5,0.364712139,1177.913642,
20548,1068.6,0.447968579,1202.990574,
20549,1068.7,0.847223175,1322.866953,
20550,1068.8,0.569796129,1239.738839,
20551,1069.8,0.445450272,1203.435082,
20552,1069.9,0.541219071,1232.265721,
20553,1070,0.421009533,1196.30286,
20554,1070.1,0.035330897,1080.699269,
20555,1070.2,0.566826455,1240.247937,
20556,1070.3,0.451616661,1205.784998,
20557,1070.4,0.07478357,1092.835071,
20558,1070.5,0.921523407,1346.957022,
20559,1070.6,0.596348673,1249.504602,
20560,1070.7,0.024825446,1078.147634,
20561,1070.8,0.959731723,1358.719517,
20562,1070.9,0.608965071,1253.589521,
20563,1071,0.756310418,1297.893125,
20564,1071.1,0.39817468,1190.552404,
20565,1071.2,0.468831191,1211.849357,
20566,1071.3,0.970833034,1362.54991,
20567,1071.4,0.547690367,1235.70711,
20568,1071.5,0.856214218,1328.364265,
20569,1071.6,0.301435084,1162.030525,
20570,1071.7,0.689542055,1278.562617,
20571,1071.8,0.884120863,1337.036259,
20572,1071.9,0.284320022,1157.196007,
20573,1072,0.945435636,1355.630691,
20574,1072.1,0.652862105,1267.958631,
20575,1072.2,0.474596523,1214.578957,
20576,1072.3,0.823080042,1319.224013,
20577,1072.4,0.099151597,1102.145479,
20578,1072.5,0.914092085,1346.727625,
20579,1072.6,0.629394579,1261.418374,
20580,1072.7,0.189770096,1129.631029,
20581,1072.8,0.471974804,1214.392441,
20582,1072.9,0.00954801,1075.764403,
20583,1073,0.804308535,1314.29256,
20584,1073.1,0.346091325,1176.927397,
20585,1073.2,0.623218264,1260.165479,
20586,1073.3,0.512516466,1227.05494,
20587,1074.3,0.883288006,1339.286402,
20588,1074.4,0.140140403,1116.442121,
20589,1074.5,0.61630037,1259.390111,
20590,1074.6,0.274408528,1156.922558,
20591,1074.7,0.923472141,1351.741642,
20592,1074.9,0.879418338,1338.725501,
20593,1075,0.465962618,1214.788785,
20594,1075.1,0.348194761,1179.558428,
20595,1075.2,0.556019463,1242.005839,
20596,1075.3,0.843662825,1328.398848,
20597,1075.4,0.453402726,1211.420818,
20598,1075.5,0.925042029,1353.012609,
20599,1075.6,0.31914424,1171.343272,
20600,1075.7,0.060666138,1093.899841,
20601,1075.8,0.893103221,1343.730966,
20602,1075.9,0.327103676,1174.031103,
20603,1076,0.658041454,1273.412436,
20604,1076.1,0.227823225,1144.446967,
20605,1076.2,0.754847869,1302.654361,
20606,1076.3,0.497230553,1225.469166,
20607,1076.4,0.398882988,1196.064896,
20608,1076.5,0.809205364,1319.261609,
20609,1076.6,0.428883529,1205.265059,
20610,1076.7,0.61788678,1262.066034,
20611,1076.8,0.451380502,1212.214151,
20612,1076.9,0.826314018,1324.794205,
20613,1077,0.961563282,1365.468985,
20614,1077.1,0.740822407,1299.346722,
20615,1077.2,0.614560603,1261.568181,
20616,1077.3,0.216304612,1142.191384,
20617,1077.4,0.033470178,1087.441054,
20618,1077.5,0.3588272,1185.14816,
20619,1077.6,0.787388651,1313.816595,
20620,1077.7,0.98590138,1373.470414,
20621,1077.8,0.831818809,1327.345643,
20622,1077.9,0.09350219,1105.950657,
20623,1078,0.479427721,1221.828316,
20624,1079,0.484532462,1224.359739,
20625,1079.1,0.811969125,1322.690738,
20626,1079.2,0.127143911,1117.343173,
20627,1079.3,0.205089586,1140.826876,
20628,1079.4,0.603481578,1260.444473,
20629,1079.5,0.323082472,1176.424742,
20630,1079.6,0.227231077,1147.769323,
20631,1079.7,0.21232105,1143.396315,
20632,1079.8,0.829729636,1328.718891,
20633,1079.9,0.876713352,1342.914006,
20634,1080,0.3546111,1186.38333,
20635,1080.1,0.668971874,1280.791562,
20636,1080.2,0.771864452,1311.759336,
20637,1080.3,0.614144251,1264.543275,
20638,1080.4,0.648001791,1274.800537,
20639,1080.5,0.167670456,1130.801137,
20640,1080.6,0.638058787,1272.017636,
20641,1080.7,0.588928135,1257.378441,
20642,1080.8,0.473332125,1222.799637,
20643,1080.9,0.846580201,1334.87406,
20644,1081,0.209077883,1143.723365,
20645,1081.1,0.964536216,1370.460865,
20646,1081.2,0.411127038,1204.538111,
20647,1081.3,0.585426873,1256.928062,
20648,1081.4,0.719679179,1297.303754,
20649,1081.5,0.248765851,1156.129755,
20650,1081.6,0.962274276,1370.282283,
20651,1081.7,0.986626778,1377.688033,
20652,1081.8,0.063886302,1100.965891,
20653,1081.9,0.681865418,1286.459625,
20654,1082,0.780768582,1316.230575,
20655,1082.1,0.170687386,1133.306216,
20656,1082.2,0.515092272,1236.727682,
20657,1082.3,0.570691853,1253.507556,
20658,1082.4,0.047173015,1096.551905,
20659,1082.5,0.825822538,1330.246761,
20660,1083.5,0.316335251,1178.400575,
20661,1083.6,0.316848047,1178.654414,
20662,1083.7,0.707339491,1295.901847,
20663,1083.8,0.742411486,1306.523446,
20664,1083.9,0.782612751,1318.683825,
20665,1084,0.800240492,1324.072147,
20666,1084.1,0.185445915,1139.733774,
20667,1084.2,0.502289111,1234.886733,
20668,1084.3,0.38328481,1199.285443,
20669,1084.4,0.11233261,1118.099783,
20670,1084.5,0.057558737,1101.767621,
20671,1084.6,0.549523865,1249.457159,
20672,1084.7,0.952363555,1370.409066,
20673,1084.8,0.70216369,1295.449107,
20674,1084.9,0.432225263,1214.567579,
20675,1085,0.960698073,1373.209422,
20676,1085.1,0.726257346,1302.977204,
20677,1085.2,0.184406266,1140.52188,
20678,1085.3,0.463730613,1224.419184,
20679,1085.4,0.517271917,1240.581575,
20680,1085.5,0.658651345,1283.095404,
20681,1085.6,0.178279807,1139.083942,
20682,1085.7,0.657881879,1283.064564,
20683,1085.8,0.740702318,1308.010695,
20684,1085.9,0.850266583,1340.979975,
20685,1086,0.777083444,1319.125033,
20686,1086.1,0.496579749,1235.073925,
20687,1086.2,0.734872701,1306.66181,
20688,1086.3,0.675855654,1289.056696,
20689,1086.4,0.931661367,1365.89841,
20690,1086.5,0.563634782,1255.590435,
20691,1086.7,0.260915406,1164.974622,
20692,1086.8,0.957659661,1374.097898,
20693,1086.9,0.045116792,1100.435038,
20694,1087,0.257317218,1164.195166,
20695,1087.1,0.722895122,1303.968537,
20696,1087.2,0.043644353,1100.293306,
20697,1088.2,0.120618212,1124.385464,
20698,1088.3,0.528358778,1246.807633,
20699,1088.4,0.941266091,1370.779827,
20700,1088.5,0.880704497,1352.711349,
20701,1088.6,0.816034853,1333.410456,
20702,1088.7,0.036353558,1099.606067,
20703,1088.8,0.213677367,1152.90321,
20704,1088.9,0.250748086,1164.124426,
20705,1089,0.363715993,1198.114798,
20706,1089.1,0.502299208,1239.789762,
20707,1089.2,0.296853748,1178.256124,
20708,1089.3,0.554392254,1255.617676,
20709,1089.4,0.036348809,1100.304643,
20710,1089.5,0.292294657,1177.188397,
20711,1089.6,0.694239462,1297.871838,
20712,1089.7,0.246239461,1163.571838,
20713,1089.8,0.180833268,1144.04998,
20714,1089.9,0.487422371,1236.126711,
20715,1090,0.735909817,1310.772945,
20716,1090.1,0.17466017,1142.498051,
20717,1090.2,0.558517094,1257.755128,
20718,1090.3,0.542029233,1252.90877,
20719,1090.4,0.951979939,1375.993982,
20720,1090.5,0.497376888,1239.713066,
20721,1090.6,0.953854031,1376.756209,
20722,1090.7,0.625186855,1278.256057,
20723,1090.8,0.005838204,1092.551461,
20724,1090.9,0.965765255,1380.629577,
20725,1091,0.322568996,1187.770699,
20726,1091.1,0.904928187,1362.578456,
20727,1091.2,0.553391597,1257.217479,
20728,1091.3,0.638606247,1282.881874,
20729,1091.4,0.447637483,1225.691245,
20730,1091.5,0.900662631,1361.698789,
20731,1086.5,0.462939964,1225.381989,
20732,1086.6,0.728960441,1305.288132,
20733,1086.7,0.423978366,1213.89351,
20734,1086.8,0.921413297,1363.223989,
20735,1086.9,0.205068647,1148.420594,
20736,1087,0.456608251,1223.982475,
20737,1087.1,0.310377232,1180.21317,
20738,1087.2,0.460094183,1225.228255,
20739,1087.3,0.36548406,1196.945218,
20740,1087.4,0.908070376,1359.821113,
20741,1087.5,0.205848182,1149.254455,
20742,1087.6,0.077722881,1110.916864,
20743,1087.7,0.778972343,1321.391703,
20744,1087.8,0.079514011,1111.654203,
20745,1087.9,0.769413656,1318.724097,
20746,1088,0.774094776,1320.228433,
20747,1088.1,0.126395905,1126.018771,
20748,1088.2,0.187706836,1144.512051,
20749,1088.3,0.728341859,1306.802558,
20750,1088.4,0.284734093,1173.820228,
20751,1088.5,0.280945944,1172.783783,
20752,1088.6,0.222522727,1155.356818,
20753,1088.7,0.870147894,1349.744368,
20754,1088.8,0.265244393,1168.373318,
20755,1088.9,0.796765813,1327.929744,
20756,1089,0.265483001,1168.6449,
20757,1089.1,0.235075122,1159.622537,
20758,1089.2,0.952371921,1374.911576,
20759,1089.3,0.412736378,1213.120913,
20760,1089.4,0.547156837,1253.547051,
20761,1089.5,0.098553527,1119.066058,
20762,1089.6,0.699669976,1299.500993,
20763,1089.7,0.420076638,1215.722991,
20764,1089.8,0.25808103,1167.224309,
20765,1089.9,0.554714786,1256.314436,
20766,1090,0.258995199,1167.69856,
20767,1090.1,0.032700179,1099.910054,
20768,1090.2,0.324521585,1187.556476,
20769,1090.3,0.452713793,1226.114138,
20770,1090.4,0.50565071,1242.095213,
20771,1090.5,0.611221093,1273.866328,
20772,1090.6,0.049687928,1105.506378,
20773,1090.7,0.305391302,1182.317391,
20774,1090.8,0.443787223,1223.936167,
20775,1090.9,0.450523196,1226.056959,
20776,1091,0.541259014,1253.377704,
20777,1091.1,0.656616337,1288.084901,
20778,1091.2,0.89527182,1359.781546,
20779,1091.3,0.043221578,1104.266473,
20780,1091.4,0.867142938,1351.542881,
20781,1091.5,0.204387728,1152.816318,
20782,1091.6,0.516122007,1246.436602,
20783,1091.7,0.739116825,1313.435047,
20784,1091.8,0.102610016,1122.583005,
20785,1091.9,0.081208778,1116.262633,
20786,1092,0.427568218,1220.270465,
20787,1092.1,0.687109879,1298.232964,
20788,1092.2,0.017468986,1097.440696,
20789,1092.3,0.981495762,1386.748729,
20790,1092.5,0.656617242,1289.485173,
20791,1093.5,0.51885544,1249.156632,
20792,1093.6,0.694957288,1302.087186,
20793,1093.7,0.734098264,1313.929479,
20794,1093.8,0.768816228,1324.444869,
20795,1093.9,0.357411691,1201.123507,
20796,1094,0.24514512,1167.543536,
20797,1094.1,0.096442603,1123.032781,
20798,1094.2,0.208622409,1156.786723,
20799,1094.3,0.911664088,1367.799226,
20800,1094.4,0.674933725,1296.880118,
20801,1094.5,0.050222592,1109.566778,
20802,1094.6,0.505350751,1246.205225,
20803,1094.7,0.040044059,1106.713218,
20804,1094.8,0.283365541,1179.809662,
20805,1094.9,0.165884919,1144.665476,
20806,1095,0.104482537,1126.344761,
20807,1095.1,0.329158062,1193.847419,
20808,1095.2,0.396964446,1214.289334,
20809,1095.3,0.567332609,1265.499783,
20810,1095.4,0.868892024,1356.067607,
20811,1095.5,0.676305631,1298.391689,
20812,1095.6,0.455659175,1232.297752,
20813,1095.7,0.934419273,1376.025782,
20814,1095.8,0.79910499,1335.531497,
20815,1095.9,0.82185141,1342.455423,
20816,1096,0.729590214,1314.877064,
20817,1096.1,0.173575867,1148.17276,
20818,1096.2,0.743073299,1319.12199,
20819,1096.3,0.122042564,1132.912769,
20820,1096.4,0.772603712,1328.181114,
20821,1096.5,0.289388857,1183.316657,
